geoid,latitude,longitude,system_name,system_type,sample_date,pfhxs_result,pfna_result,hfpoda_result,pfbs_result,hazard_index
26053,46.493894424600505,-90.17160339983789,Ironwood,MUN,2018/08/01 00:00:00+00,0,0,0,0,0
NA,46.494263214595925,-84.4496864349669,Sault Ste Marie,MUN,2021/01/19 00:00:00+00,0,0,0,0,0
26103,46.496414413221174,-87.39187623086096,Pine Acres Mobile Home Park,MUN,2018/08/15 00:00:00+00,0,0,0,0,0
NA,46.4976824996966,-87.28291785058695,Northern Trails Dental,MEDCAR,2019/06/05 00:00:00+00,0,0,0,0,0
26053,46.50166069248982,-89.95408409012502,Extreme Tool & Engineering,INDUS,2019/06/03 00:00:00+00,0,0,0,0,0
26095,46.502758017266025,-85.32125306188294,Camp Paradise,CHLCMP,2019/06/07 00:00:00+00,0,0,0,0,0
26103,46.51450802711942,-87.66490442928725,Ishpeming TWP - East,MUN,2018/08/14 00:00:00+00,0,0,0,0,0
26103,46.516037173011945,-87.55591924149476,Negaunee Township,MUN,2018/08/14 00:00:00+00,0,0,0,0,0
26103,46.51746214336678,-87.44692694318681,Marquette Township,MUN,2018/08/14 00:00:00+00,0,0,0,0,0
NA,46.5187829690827,-87.33792811168281,CHOCOLAY BUNGALOWS,MUN,2022/07/09 00:00:00+00,2,2,0,0,0.4
26053,46.521441236349965,-90.01007377828695,Bessemer,MUN,2018/08/01 00:00:00+00,0,0,0,0,0
26131,46.522448217400665,-89.30106887525457,Mcmillan Township,MUN,2018/08/01 00:00:00+00,0,0,0,0,0
26103,46.530050738319154,-88.04710233316469,Michigamme United Methodist Institute,CHLCMP,2019/06/05 00:00:00+00,0,0,0,0,0
26103,46.53373658078924,-87.82909450442793,Ely Township-Diorite,MUN,2018/08/14 00:00:00+00,0,0,0,0,0
26103,46.5398566687911,-87.39298090529077,Marquette,MUN,2021/01/21 00:00:00+00,0,0,0,0,0
26131,46.579320979954026,-89.57752442641689,Bergland Township,MUN,2018/08/01 00:00:00+00,0,0,0,0,0
26033,46.6094084977295,-85.04693966245623,Whitefish Township School,SCH,2018/09/12 00:00:00+00,0,0,0,0,0
26013,46.65168761036199,-88.4889490111956,Ford Forestry Center,SCH,2018/08/02 00:00:00+00,0,0,0,0,0
26003,46.67858749702526,-85.9750370548881,Burt Township,MUN,2018/08/17 00:00:00+00,0,0,0,0,0
26103,46.72830631358785,-87.89037107704712,Lundin Mining,INDUS,2019/08/08 00:00:00+00,0,0,0,0,0
26131,46.7425389653566,-89.20497790962978,Rockland Township,MUN,2018/07/31 00:00:00+00,0,0,0,0,0
26013,46.76141470079063,-88.43921806987836,L'Anse,MUN,2019/04/29 00:00:00+00,0,0,0,0,0
26131,46.77625550801867,-89.53577734689071,Ontonagon,MUN,2019/04/29 00:00:00+00,0,0,0,0,0
26013,46.78194740490175,-88.49493712840747,Baraga,MUN,2021/01/21 00:00:00+00,0,0,0,0,0
26103,46.79604221276149,-87.7283287435228,Powell Township,MUN,2018/08/16 00:00:00+00,0,0,0,0,0
NA,46.804835789919075,-88.44117588781589,Keweenaw Bay Indian Community (KBIC) - Zeba Water Plant,TRB,2019/06/04 00:00:00+00,0,0,0,0,0
NA,46.839625469731686,-89.59480684768471,Ontonagon,MUN,2021/01/21 00:00:00+00,0,0,0,0,0
26061,47.01703760803912,-88.67094656744814,Adams Township,MUN,2018/07/31 00:00:00+00,0,0,0,0,0
26061,47.01954121045235,-88.56099115032737,Chassell Township,MUN,2018/07/31 00:00:00+00,0,0,0,0,0
26061,47.062958476296224,-88.56306197922784,Copper Co. Christian School,SCH,2018/07/31 00:00:00+00,0,0,0,0,0
26061,47.1292995176206,-88.51108131849126,Houghton,MUN,2018/07/31 00:00:00+00,0,0,0,3,0.0015
26061,47.14728015869359,-88.67744082901585,Northwinds Adventures,CHLCMP,2019/06/03 00:00:00+00,0,0,0,0,0
26061,47.14979246849068,-88.56721591267095,Franklin Township,MUN,2018/07/31 00:00:00+00,0,0,0,0,0
26061,47.167690208565624,-88.7336571750684,Earl B. Holman School,SCH,2018/07/31 00:00:00+00,0,0,0,0,0
26061,47.21849209524671,-88.40477877368892,Lake Linden,MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26083,47.222884417852754,-88.18398827139882,Sherman Township,MUN,2018/07/30 00:00:00+00,2,0,0,0,0.2
26061,47.259553533716264,-88.51720125877576,Michigan-American Water Co,MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26083,47.39443207250814,-88.3018620101511,Houghton Township,MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26083,47.44000845350889,-88.19288396681158,Eagle Harbor Township,MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26083,47.46663853475987,-87.91648281434871,Grant Township - Copper Harbor,MUN,2018/07/30 00:00:00+00,0,0,0,0,0
