geoid,latitude.x,longitude.x,system_name,system_type,sample_date,pfhxs_result,pfna_result,hfpoda_result,pfbs_result,hazard_index,nearest_facility,distance_m,longitude.y,latitude.y,county,address,city,zip_code,type,residential_wells_sampled,site_lead,site_lead_email,site_lead_phone,hyperlink,military,facility_date
26147,43.008214064673595,-82.94944563416165,"Capac, Village of",MUN,2018/10/24 00:00:00+00,0,0,0,0,0,Techni-Comp,37871.53795546956,-82.48935,42.95619,St. Clair County,4152 Dove Road,Port Huron,48060,Landfill,Yes,Kim Ethridge,EthridgeK@Michigan.gov,586-324-0183,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/techni-comp,No,2021/11/03 00:00:00+00
26147,43.0600418025304,-82.4845013492971,Great Lakes Water Authority,MUN,2019/05/01 00:00:00+00,0,0,0,0,0,Fort Gratiot Landfill,2322.704242986576,-82.469256,43.042372,St. Clair County,3290 Keewahdin Road,Fort Gratiot Township,48059,Landfill,Yes,Emily Ebaugh,EbaughE@Michigan.gov,586-255-2935,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/fort-gratiot-landfill,No,2019/02/28 00:00:00+00
26147,43.066193357894875,-82.68966552547651,Avoca Elementary School,SCH,2018/10/24 00:00:00+00,0,0,0,0,0,Fort Gratiot Landfill,18103.33462936735,-82.469256,43.042372,St. Clair County,3290 Keewahdin Road,Fort Gratiot Township,48059,Landfill,Yes,Emily Ebaugh,EbaughE@Michigan.gov,586-255-2935,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/fort-gratiot-landfill,No,2019/02/28 00:00:00+00
26147,43.08938992473272,-82.73980692336397,Witco Mfg,INDUS,2019/07/16 00:00:00+00,0,0,0,0,0,Fort Gratiot Landfill,22591.656070687353,-82.469256,43.042372,St. Clair County,3290 Keewahdin Road,Fort Gratiot Township,48059,Landfill,Yes,Emily Ebaugh,EbaughE@Michigan.gov,586-255-2935,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/fort-gratiot-landfill,No,2019/02/28 00:00:00+00
26147,43.11256518883635,-82.78998625483764,Yale Community Health Center,MEDCAR,2019/07/16 00:00:00+00,0,0,0,0,0,Fort Gratiot Landfill,27193.973403672877,-82.469256,43.042372,St. Clair County,3290 Keewahdin Road,Fort Gratiot Township,48059,Landfill,Yes,Emily Ebaugh,EbaughE@Michigan.gov,586-255-2935,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/fort-gratiot-landfill,No,2019/02/28 00:00:00+00
26147,43.15001383736601,-82.5822240309659,Sunrise MHP,MUN,2018/10/24 00:00:00+00,0,0,0,0,0,Fort Gratiot Landfill,15079.702774174111,-82.469256,43.042372,St. Clair County,3290 Keewahdin Road,Fort Gratiot Township,48059,Landfill,Yes,Emily Ebaugh,EbaughE@Michigan.gov,586-255-2935,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/fort-gratiot-landfill,No,2019/02/28 00:00:00+00
26147,43.155996955200784,-82.78770113310563,Dunrentin Heights Subdivision,MUN,2018/11/12 00:00:00+00,0,0,0,0,0,Fort Gratiot Landfill,28776.965978698103,-82.469256,43.042372,St. Clair County,3290 Keewahdin Road,Fort Gratiot Township,48059,Landfill,Yes,Emily Ebaugh,EbaughE@Michigan.gov,586-255-2935,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/fort-gratiot-landfill,No,2019/02/28 00:00:00+00
26147,42.6257784395623,-82.50920843540462,"Algonac, City of",MUN,2021/01/27 00:00:00+00,0,0,0,0,0,Techni-Comp,36775.863818773556,-82.48935,42.95619,St. Clair County,4152 Dove Road,Port Huron,48060,Landfill,Yes,Kim Ethridge,EthridgeK@Michigan.gov,586-324-0183,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/techni-comp,No,2021/11/03 00:00:00+00
26147,42.90646960472304,-82.44204177752493,"Marysville, City of",MUN,2021/01/27 00:00:00+00,0,0,0,0,0,Techni-Comp,6737.989010937568,-82.48935,42.95619,St. Clair County,4152 Dove Road,Port Huron,48060,Landfill,Yes,Kim Ethridge,EthridgeK@Michigan.gov,586-324-0183,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/techni-comp,No,2021/11/03 00:00:00+00
26147,43.1436661612806,-82.37680092655722,Great Lakes Water Authority,MUN,2021/01/27 00:00:00+00,0,0,0,0,0,Fort Gratiot Landfill,13536.040734876975,-82.469256,43.042372,St. Clair County,3290 Keewahdin Road,Fort Gratiot Township,48059,Landfill,Yes,Emily Ebaugh,EbaughE@Michigan.gov,586-255-2935,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/st-clair-county/fort-gratiot-landfill,No,2019/02/28 00:00:00+00
26037,42.77698970140392,-84.39257066118748,Dutch Hills,MUN,2018/09/26 00:00:00+00,0,0,0,0,0,MIARNG Lansing Hangar,15969.79901694421,-84.588074,42.7712915,Clinton County,3700 Capital City Blvd,Lansing,48906,Military,No,Kim Sakowski,SakowskiK@michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/miarng-lansing-hangar,No,2022/04/28 00:00:00+00
26037,42.77840948045681,-84.49478040337117,Cadgewith Farms,MUN,2018/07/23 00:00:00+00,0,0,0,0,0,MIARNG Lansing Hangar,7655.67674977667,-84.588074,42.7712915,Clinton County,3700 Capital City Blvd,Lansing,48906,Military,No,Kim Sakowski,SakowskiK@michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/miarng-lansing-hangar,No,2022/04/28 00:00:00+00
26037,42.77973806469827,-84.59699476774871,PEPSI-COLA BOTTLING CO,MUN,2020/12/22 14:51:00+00,0,0,0,0,0,Capital Region International Airport,624.8745834040245,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,42.80082106600545,-84.54536620763928,Brandino Properties,ADFSTC,2019/08/12 00:00:00+00,0,0,0,0,0,Capital Region International Airport,4553.564137273593,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,42.803296530046445,-84.74987473497444,MOBIL MCDONALDS,MUN,2020/10/19 00:00:00+00,0,0,0,0,0,"Grand Ledge Army Aviation Support
Facility and Armory Site",3750.506234503994,-84.73151667,42.772375,Clinton County,10600 W. Eaton Highway,Grand Ledge,48837,Military,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/grand-ledge-armory,Yes,2019/09/06 00:00:00+00
26037,42.82444836221285,-84.69827866056475,Wacousta School Cafeteria,SCH,2018/06/29 00:00:00+00,0,0,0,0,0,"Grand Ledge Army Aviation Support
Facility and Armory Site",6393.888809499289,-84.73151667,42.772375,Clinton County,10600 W. Eaton Highway,Grand Ledge,48837,Military,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/grand-ledge-armory,Yes,2019/09/06 00:00:00+00
26037,42.825595078378754,-84.80057257073409,Capitol Crossings,MUN,2018/07/25 00:00:00+00,0,0,0,0,0,"Grand Ledge Army Aviation Support
Facility and Armory Site",8170.944530108978,-84.73151667,42.772375,Clinton County,10600 W. Eaton Highway,Grand Ledge,48837,Military,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/grand-ledge-armory,Yes,2019/09/06 00:00:00+00
26037,42.84429258809243,-84.54432344310283,Addie's Acres AFC,ADFSTC,2019/07/30 00:00:00+00,0,0,0,0,0,Capital Region International Airport,8402.45283226902,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,42.88904895233175,-84.64567490907007,Riley Elementary School,SCH,2018/07/25 00:00:00+00,0,0,0,0,0,Capital Region International Airport,13272.614869251438,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,42.908822036252474,-84.49154233396747,East Olive Community Center,DAYCARE,2019/07/30 00:00:00+00,0,0,0,0,0,Capital Region International Airport,16756.47436681261,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,42.91139332074636,-84.69640557525504,St. Peter Lutheran Church,SCH,2018/09/26 00:00:00+00,0,0,0,0,0,"Grand Ledge Army Aviation Support
Facility and Armory Site",15720.988742148615,-84.73151667,42.772375,Clinton County,10600 W. Eaton Highway,Grand Ledge,48837,Military,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/grand-ledge-armory,Yes,2019/09/06 00:00:00+00
26037,42.91254146225119,-84.79884322395553,"Westphalia, Village of",MUN,2018/07/27 00:00:00+00,0,0,0,0,0,"Grand Ledge Army Aviation Support
Facility and Armory Site",16524.203477338553,-84.73151667,42.772375,Clinton County,10600 W. Eaton Highway,Grand Ledge,48837,Military,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/grand-ledge-armory,Yes,2019/09/06 00:00:00+00
26037,42.974705042616655,-84.54118613906441,Creekside Meadows of St. Johns,MUN,2018/07/25 00:00:00+00,0,0,0,0,0,Capital Region International Airport,22375.581826857815,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,42.994336641189555,-84.386806957042,Ovid Medical Care,MEDCAR,2019/08/27 00:00:00+00,0,0,0,0,0,Capital Region International Airport,29339.784016461464,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,43.01817514376751,-84.54013731302237,"St. Johns, City of",MUN,2018/07/25 00:00:00+00,0,0,0,0,0,Capital Region International Airport,27157.079476263563,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,43.020659175689424,-84.74536556693789,"Fowler, Village of",MUN,2018/07/30 00:00:00+00,0,0,0,0,0,"Grand Ledge Army Aviation Support
Facility and Armory Site",27631.023298167256,-84.73151667,42.772375,Clinton County,10600 W. Eaton Highway,Grand Ledge,48837,Military,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/grand-ledge-armory,Yes,2019/09/06 00:00:00+00
26037,43.03780487677872,-84.38564895886002,Ovid-Elsie High School,SCH,2018/07/23 00:00:00+00,0,0,0,0,0,Capital Region International Airport,33481.5717984013,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,43.0812727187095,-84.3844891686393,"Elsie, Village of",MUN,2018/07/30 00:00:00+00,0,0,0,0,0,Capital Region International Airport,37788.200653139975,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26037,43.085279253396,-84.69264380565903,"Maple Rapids, Village of",MUN,2018/07/30 00:00:00+00,0,0,0,0,0,"Grand Ledge Army Aviation Support
Facility and Armory Site",34937.067468125024,-84.73151667,42.772375,Clinton County,10600 W. Eaton Highway,Grand Ledge,48837,Military,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/grand-ledge-armory,Yes,2019/09/06 00:00:00+00
26037,43.10511424648405,-84.53803497478556,EUREKA ELEMENTARY,MUN,2022/08/10 00:00:00+00,0,0,0,4,0.002,Capital Region International Airport,36761.50732468058,-84.5905105,42.77675,Clinton County,4100 Capital City Blvd,Lansing,48906,Airport,Yes,Kim Sakowski,SakowskiK@Michigan.gov,517-582-2219,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/clinton-county/capital-region-international-airport,No,2021/10/12 00:00:00+00
26067,42.78317609653774,-84.90366111882899,"Polly Products Alr, LLC",INDUS,2019/08/01 00:00:00+00,0,0,0,0,0,Ionia City Landfill,24626.822846014456,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.78501114390593,-85.10812024154168,Lake Odessa,MUN,2018/09/27 00:00:00+00,0,0,0,0,0,Lacks Industries - Saranac,17604.8309649324,-85.191771,42.9309781,Ionia County,6138 Riverside Drive,Saranac,48881,Plating,Yes,Nicole Sanabria,SanabriaN@Michigan.gov,517-281-7726,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/lacks-industries-saranac,No,2019/01/17 00:00:00+00
26067,42.84888071652398,-84.95364147094368,Sunset Ridge MHC,MUN,2018/09/25 00:00:00+00,0,0,0,0,0,Ionia City Landfill,16262.397012671776,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.851359901504964,-85.26065959842853,Bear Creek Villa,MUN,2018/09/27 00:00:00+00,0,0,0,0,0,Saranac Landfill,7346.028405080457,-85.2545426,42.917272,Ionia County,4857 Ivan Road,Saranac,48881,Landfill,Yes,Kent Walters,Waltersk7@michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/saranac-landfill,No,2022/01/10 00:00:00+00
26067,42.87012423178572,-84.9020775329712,Craft Chiropractic Center,MEDCAR,2020/06/30 00:00:00+00,7,0,0,3,0.7014999999999999,Ionia City Landfill,16821.900301494494,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.87196079512999,-85.10682398200052,Herbruck's Poultry Ranch (Hennery),INDUS,2019/09/12 00:00:00+00,0,0,0,0,0,Lacks Industries - Saranac,9536.299162108826,-85.191771,42.9309781,Ionia County,6138 Riverside Drive,Saranac,48881,Plating,Yes,Nicole Sanabria,SanabriaN@Michigan.gov,517-281-7726,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/lacks-industries-saranac,No,2019/01/17 00:00:00+00
26067,42.87274144821021,-85.20920045251069,Herbruck's Poultry,INDUS,2019/09/12 00:00:00+00,0,0,0,0,0,Saranac Landfill,6177.475102645386,-85.2545426,42.917272,Ionia County,4857 Ivan Road,Saranac,48881,Landfill,Yes,Kent Walters,Waltersk7@michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/saranac-landfill,No,2022/01/10 00:00:00+00
26067,42.8923547407716,-84.95288468944369,SUNSET RIDGE MHC,MUN,2020/12/08 00:00:00+00,0,0,0,0,0,Ionia City Landfill,12225.530169229594,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.893273228597906,-85.05529398032147,Berlin Fractional #3 Coon,SCH,2018/09/27 00:00:00+00,0,0,0,0,0,Ionia City Landfill,9496.159106317638,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.89409990864653,-85.15770553292276,Herbruck's Green Meadows,INDUS,2019/09/12 00:00:00+00,0,0,0,0,0,Lacks Industries - Saranac,4950.955487294187,-85.191771,42.9309781,Ionia County,6138 Riverside Drive,Saranac,48881,Plating,Yes,Nicole Sanabria,SanabriaN@Michigan.gov,517-281-7726,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/lacks-industries-saranac,No,2019/01/17 00:00:00+00
26067,42.89483473109898,-85.2601188920374,Impact Operations LLC,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0,Saranac Landfill,2535.916235753237,-85.2545426,42.917272,Ionia County,4857 Ivan Road,Saranac,48881,Landfill,Yes,Kent Walters,Waltersk7@michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/saranac-landfill,No,2022/01/10 00:00:00+00
26067,42.91621610112741,-85.2086234449443,Saranac,MUN,2018/09/27 00:00:00+00,0,0,0,0,0,Lacks Industries - Saranac,2139.465423908607,-85.191771,42.9309781,Ionia County,6138 Riverside Drive,Saranac,48881,Plating,Yes,Nicole Sanabria,SanabriaN@Michigan.gov,517-281-7726,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/lacks-industries-saranac,No,2019/01/17 00:00:00+00
26067,42.934817695617006,-84.84964833719614,Pewamo-Westphalia Community Schools,SCH,2018/07/30 00:00:00+00,0,0,0,0,0,Ionia City Landfill,16724.534817439806,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.93674737964046,-85.05460842735374,SCHOOL OF MISSIONARY AVIATION TECH,MUN,2021/04/20 11:00:00+00,0,0,0,2,0.001,Ionia City Landfill,4682.662291171108,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.938309324162816,-85.25957773399156,Blough Polishing & Buffing Inc,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0,Saranac Landfill,2374.8978242270227,-85.2545426,42.917272,Ionia County,4857 Ivan Road,Saranac,48881,Landfill,Yes,Kent Walters,Waltersk7@michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/saranac-landfill,No,2022/01/10 00:00:00+00
26067,42.95890941263972,-85.10552503835606,BOYCE ELEM. SCHOOL,MUN,2020/11/09 00:00:00+00,0,0,0,0,0,Ionia City Landfill,5282.254557896035,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.97930192893483,-84.95136839814984,Lyons,MUN,2018/07/13 00:00:00+00,0,0,0,0,0,Ionia City Landfill,7726.113926366732,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,42.98022125801725,-85.05392210638544,Ionia,MUN,2018/07/13 00:00:00+00,0,0,0,0,0,Ionia City Landfill,648.9575149514451,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,43.000544238089866,-84.89969482280617,Pine Haven Estates,MUN,2018/10/01 00:00:00+00,0,0,0,0,0,Ionia City Landfill,12178.155180831152,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,43.00150983120768,-85.0022833748182,Hidden Valley,MUN,2018/10/01 00:00:00+00,0,0,0,0,0,Ionia City Landfill,4407.704380827029,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,43.00238332394618,-85.10487452481921,Haynor School,SCH,2018/10/01 00:00:00+00,0,0,0,0,0,Ionia City Landfill,5456.2553402881385,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,43.021763172834504,-84.84798556006837,Devereaux Saw Mill,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0,Ionia City Landfill,16834.776292454007,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,43.02277508582661,-84.95060885790866,Muir,MUN,2018/09/28 00:00:00+00,0,0,0,0,0,Ionia City Landfill,9215.326918083329,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,43.02369485999618,-85.05323500283008,Evergreen Mobile Home Community,MUN,2018/09/27 00:00:00+00,0,0,0,0,0,Ionia City Landfill,5065.335133116716,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,43.067168181526114,-85.05254710240136,MAPLE RIVER MENONITE SCHOOL,MUN,2021/06/18 09:30:00+00,0,0,0,0,0,Ionia City Landfill,9881.085741547526,-85.04633345,42.97842177,Ionia County,Cleveland St.,Ionia,48846,Landfill,No,Jason Harnick,Harnickj1@michigan.gov,517-599-7421,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/ionia-city-landfill,No,2023/05/10 00:00:00+00
26067,43.06799610016184,-85.15524827103583,Eight Cap Ionia Co. Outreach,SCH,2019/06/19 00:00:00+00,0,0,0,230,0.115,Pitsch Sanitary Landfill,4447.910947610786,-85.18187,43.102954,Ionia County,7905 Johnson Road,Belding,48809,Landfill,No,Kent Walters,WaltersK7@Michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/pitsch-sanitary-landfill,No,2019/10/10 00:00:00+00
26067,43.06873164930193,-85.25795141602497,Belco Industries Inc.,INDUS,2019/07/10 00:00:00+00,0,0,0,0,0,Belding Wastewater Treatment Plant,2321.3252676078014,-85.23378,43.07987,Ionia County,1500 Wells Street,Belding,48809,Wastewater,Yes,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/belding-wastewater-treatment-plant,No,2021/06/14 00:00:00+00
26067,43.08933033308797,-85.10357134115438,Woodcreek Mobile Estates,MUN,2018/09/28 00:00:00+00,0,0,0,0,0,Pitsch Sanitary Landfill,6535.498966025343,-85.18187,43.102954,Ionia County,7905 Johnson Road,Belding,48809,Landfill,No,Kent Walters,WaltersK7@Michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/pitsch-sanitary-landfill,No,2019/10/10 00:00:00+00
26067,43.090112214511365,-85.20630993887555,Belding,MUN,2018/09/28 00:00:00+00,0,0,0,0,0,Pitsch Sanitary Landfill,2444.765011278103,-85.18187,43.102954,Ionia County,7905 Johnson Road,Belding,48809,Landfill,No,Kent Walters,WaltersK7@Michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/pitsch-sanitary-landfill,No,2019/10/10 00:00:00+00
26067,43.09080163784652,-85.30905030629123,BELDING FRUIT STORAGE,MUN,2022/10/11 11:00:00+00,0,0,0,2,0.001,Belding Wastewater Treatment Plant,6232.381907974776,-85.23378,43.07987,Ionia County,1500 Wells Street,Belding,48809,Wastewater,Yes,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/belding-wastewater-treatment-plant,No,2021/06/14 00:00:00+00
26067,43.111469488158825,-85.15463234308656,Long Lake Mobile Home Estates,MUN,2020/03/26 00:00:00+00,4,0,0,6,0.403,Pitsch Sanitary Landfill,2405.3875406341217,-85.18187,43.102954,Ionia County,7905 Johnson Road,Belding,48809,Landfill,No,Kent Walters,WaltersK7@Michigan.gov,616-278-4350,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/pitsch-sanitary-landfill,No,2019/10/10 00:00:00+00
26067,43.11220526008145,-85.25740831582782,Faith Community Christian Sch.,SCH,2018/09/28 00:00:00+00,0,0,0,2,0.001,Belding Wastewater Treatment Plant,4075.35197959389,-85.23378,43.07987,Ionia County,1500 Wells Street,Belding,48809,Wastewater,Yes,Kevin Wojciechowski,WojciechowskiK@Michigan.gov,586-623-2948,https://www.michigan.gov/pfasresponse/investigations/sites-aoi/ionia-county/belding-wastewater-treatment-plant,No,2021/06/14 00:00:00+00
